image_id,fold_id,fold_role
1365,3,val
1365,4,train
1366,0,train
1366,1,val
1366,2,train
1366,3,train
1366,4,train
1367,0,train
1367,1,train
1367,2,train
1367,3,val
1367,4,train
1368,0,val
1368,1,train
1368,2,train
1368,3,train
1368,4,train
1369,0,val
1369,1,train
1369,2,train
1369,3,train
1369,4,train
136,0,train
136,1,train
136,2,train
136,3,val
136,4,train
1370,0,val
1370,1,train
1370,2,train
1370,3,train
1370,4,train
1371,0,train
1371,1,train
1371,2,val
1371,3,train
1371,4,train
1372,0,train
1372,1,val
1372,2,train
1372,3,train
1372,4,train
1373,0,train
1373,1,val
1373,2,train
1373,3,train
1373,4,train
1374,0,train
1374,1,train
1374,2,val
1374,3,train
1374,4,train
1375,0,train
1375,1,train
1375,2,val
1375,3,train
1375,4,train
1376,0,train
1376,1,train
1376,2,val
1376,3,train
1376,4,train
1377,0,train
1377,1,train
1377,2,train
1377,3,train
1377,4,val
1378,0,train
1378,1,train
1378,2,val
1378,3,train
1378,4,train
1379,0,train
1379,1,train
1379,2,val
1379,3,train
1379,4,train
137,0,val
137,1,train
137,2,train
137,3,train
137,4,train
1380,0,train
1380,1,train
1380,2,train
1380,3,val
1380,4,train
1381,0,train
1381,1,train
1381,2,val
1381,3,train
1381,4,train
1382,0,train
1382,1,train
1382,2,val
1382,3,train
1382,4,train
1383,0,train
1383,1,train
1383,2,val
1383,3,train
1383,4,train
1384,0,train
1384,1,train
1384,2,val
1384,3,train
1384,4,train
1385,0,train
1385,1,train
1385,2,train
1385,3,train
1385,4,val
1386,0,train
1386,1,train
1386,2,val
1386,3,train
1386,4,train
1387,0,train
1387,1,train
1387,2,train
1387,3,train
1387,4,val
1388,0,val
1388,1,train
1388,2,train
1388,3,train
1388,4,train
1389,0,train
1389,1,train
1389,2,train
1389,3,val
1389,4,train
138,0,train
138,1,val
138,2,train
138,3,train
138,4,train
1390,0,train
1390,1,val
1390,2,train
1390,3,train
1390,4,train
1391,0,train
1391,1,train
1391,2,train
1391,3,train
1391,4,val
1392,0,val
1392,1,train
1392,2,train
1392,3,train
1392,4,train
1393,0,train
1393,1,train
1393,2,train
1393,3,train
1393,4,val
1394,0,train
1394,1,train
1394,2,val
1394,3,train
1394,4,train
1395,0,train
1395,1,train
1395,2,train
1395,3,train
1395,4,val
1396,0,train
1396,1,train
1396,2,train
1396,3,val
1396,4,train
1397,0,train
1397,1,train
1397,2,train
1397,3,train
1397,4,val
1398,0,train
1398,1,train
1398,2,val
1398,3,train
1398,4,train
1399,0,train
1399,1,train
1399,2,train
1399,3,train
1399,4,val
139,0,train
139,1,train
139,2,train
139,3,val
139,4,train
13,0,train
13,1,train
13,2,train
13,3,val
13,4,train
1400,0,train
1400,1,train
1400,2,train
1400,3,val
1400,4,train
1401,0,train
1401,1,train
1401,2,train
1401,3,train
1401,4,val
1402,0,train
1402,1,val
1402,2,train
1402,3,train
1402,4,train
1403,0,val
1403,1,train
1403,2,train
1403,3,train
1403,4,train
1404,0,train
1404,1,train
1404,2,train
1404,3,val
1404,4,train
1405,0,train
1405,1,train
1405,2,train
1405,3,train
1405,4,val
1406,0,val
1406,1,train
1406,2,train
1406,3,train
1406,4,train
1407,0,train
1407,1,train
1407,2,train
1407,3,val
1407,4,train
1408,0,train
1408,1,train
1408,2,val
1408,3,train
1408,4,train
1409,0,train
1409,1,train
1409,2,train
1409,3,val
1409,4,train
140,0,train
140,1,train
140,2,train
140,3,val
140,4,train
1410,0,train
1410,1,train
1410,2,train
1410,3,val
1410,4,train
1411,0,train
1411,1,val
1411,2,train
1411,3,train
1411,4,train
1412,0,train
1412,1,train
1412,2,val
1412,3,train
1412,4,train
1413,0,train
1413,1,train
1413,2,val
1413,3,train
1413,4,train
1414,0,train
1414,1,train
1414,2,val
1414,3,train
1414,4,train
1415,0,train
1415,1,train
1415,2,val
1415,3,train
1415,4,train
1416,0,train
1416,1,train
1416,2,train
1416,3,train
1416,4,val
1417,0,train
1417,1,train
1417,2,train
1417,3,val
1417,4,train
1418,0,train
1418,1,train
1418,2,train
1418,3,train
1418,4,val
1419,0,train
1419,1,val
1419,2,train
1419,3,train
1419,4,train
141,0,train
141,1,train
141,2,val
141,3,train
141,4,train
1420,0,val
1420,1,train
1420,2,train
1420,3,train
1420,4,train
1421,0,train
1421,1,train
1421,2,val
1421,3,train
1421,4,train
1422,0,train
1422,1,val
1422,2,train
1422,3,train
1422,4,train
1423,0,train
1423,1,train
1423,2,train
1423,3,train
1423,4,val
1424,0,train
1424,1,train
1424,2,train
1424,3,train
1424,4,val
1425,0,val
1425,1,train
1425,2,train
1425,3,train
1425,4,train
1426,0,train
1426,1,train
1426,2,train
1426,3,train
1426,4,val
1427,0,train
1427,1,train
1427,2,val
1427,3,train
1427,4,train
1428,0,train
1428,1,val
1428,2,train
1428,3,train
1428,4,train
1429,0,val
1429,1,train
1429,2,train
1429,3,train
1429,4,train
142,0,train
142,1,train
142,2,val
142,3,train
142,4,train
1430,0,train
1430,1,train
1430,2,val
1430,3,train
1430,4,train
1431,0,train
1431,1,val
1431,2,train
1431,3,train
1431,4,train
1432,0,train
1432,1,train
1432,2,train
1432,3,val
1432,4,train
1433,0,val
1433,1,train
1433,2,train
1433,3,train
1433,4,train
1434,0,train
1434,1,train
1434,2,train
1434,3,val
1434,4,train
1435,0,val
1435,1,train
1435,2,train
1435,3,train
1435,4,train
1436,0,train
1436,1,train
1436,2,train
1436,3,val
1436,4,train
1437,0,val
1437,1,train
1437,2,train
1437,3,train
1437,4,train
1438,0,train
1438,1,train
1438,2,val
1438,3,train
1438,4,train
1439,0,train
1439,1,train
1439,2,train
1439,3,train
1439,4,val
143,0,train
143,1,train
143,2,val
143,3,train
143,4,train
1440,0,train
1440,1,val
1440,2,train
1440,3,train
1440,4,train
1441,0,val
1441,1,train
1441,2,train
1441,3,train
1441,4,train
1442,0,train
1442,1,train
1442,2,train
1442,3,val
1442,4,train
1443,0,train
1443,1,train
1443,2,train
1443,3,train
1443,4,val
1444,0,train
1444,1,val
1444,2,train
1444,3,train
1444,4,train
1445,0,train
1445,1,val
1445,2,train
1445,3,train
1445,4,train
1446,0,train
1446,1,train
1446,2,train
1446,3,train
1446,4,val
1447,0,val
1447,1,train
1447,2,train
1447,3,train
1447,4,train
1448,0,train
1448,1,train
1448,2,train
1448,3,val
1448,4,train
1449,0,train
1449,1,train
1449,2,train
1449,3,train
1449,4,val
144,0,train
144,1,train
144,2,train
144,3,val
144,4,train
1450,0,train
1450,1,train
1450,2,train
1450,3,train
1450,4,val
1451,0,train
1451,1,train
1451,2,train
1451,3,val
1451,4,train
1452,0,train
1452,1,train
1452,2,train
1452,3,train
1452,4,val
1453,0,train
1453,1,train
1453,2,train
1453,3,train
1453,4,val
1454,0,val
1454,1,train
1454,2,train
1454,3,train
1454,4,train
1455,0,train
1455,1,train
1455,2,train
1455,3,val
1455,4,train
1456,0,train
1456,1,train
1456,2,val
1456,3,train
1456,4,train
1457,0,train
1457,1,train
1457,2,train
1457,3,train
1457,4,val
1458,0,train
1458,1,train
1458,2,train
1458,3,train
1458,4,val
1459,0,train
1459,1,val
1459,2,train
1459,3,train
1459,4,train
145,0,train
145,1,val
145,2,train
145,3,train
145,4,train
1460,0,val
1460,1,train
1460,2,train
1460,3,train
1460,4,train
1461,0,val
1461,1,train
1461,2,train
1461,3,train
1461,4,train
1462,0,train
1462,1,train
1462,2,train
1462,3,train
1462,4,val
1463,0,train
1463,1,val
1463,2,train
1463,3,train
1463,4,train
1464,0,train
1464,1,train
1464,2,train
1464,3,train
1464,4,val
1465,0,train
1465,1,train
1465,2,val
1465,3,train
1465,4,train
1466,0,train
1466,1,train
1466,2,val
1466,3,train
1466,4,train
1467,0,val
1467,1,train
1467,2,train
1467,3,train
1467,4,train
1468,0,val
1468,1,train
1468,2,train
1468,3,train
1468,4,train
1469,0,train
1469,1,train
1469,2,train
1469,3,train
1469,4,val
146,0,train
146,1,train
146,2,train
146,3,val
146,4,train
1470,0,train
1470,1,train
1470,2,train
1470,3,val
1470,4,train
1471,0,train
1471,1,val
1471,2,train
1471,3,train
1471,4,train
1472,0,train
1472,1,train
1472,2,val
1472,3,train
1472,4,train
1473,0,train
1473,1,val
1473,2,train
1473,3,train
1473,4,train
1474,0,train
1474,1,train
1474,2,train
1474,3,train
1474,4,val
1475,0,train
1475,1,train
1475,2,val
1475,3,train
1475,4,train
1476,0,train
1476,1,train
1476,2,train
1476,3,val
1476,4,train
1477,0,train
1477,1,train
1477,2,train
1477,3,train
1477,4,val
1478,0,val
1478,1,train
1478,2,train
1478,3,train
1478,4,train
1479,0,val
1479,1,train
1479,2,train
1479,3,train
1479,4,train
147,0,train
147,1,val
147,2,train
147,3,train
147,4,train
1480,0,train
1480,1,train
1480,2,train
1480,3,val
1480,4,train
1481,0,train
1481,1,train
1481,2,train
1481,3,train
1481,4,val
1482,0,train
1482,1,train
1482,2,train
1482,3,train
1482,4,val
1483,0,train
1483,1,train
1483,2,val
1483,3,train
1483,4,train
1484,0,train
1484,1,train
1484,2,val
1484,3,train
1484,4,train
1485,0,val
1485,1,train
1485,2,train
1485,3,train
1485,4,train
1486,0,val
1486,1,train
1486,2,train
1486,3,train
1486,4,train
1487,0,train
1487,1,train
1487,2,train
1487,3,val
1487,4,train
1488,0,train
1488,1,val
1488,2,train
1488,3,train
1488,4,train
1489,0,train
1489,1,train
1489,2,train
1489,3,train
1489,4,val
148,0,train
148,1,train
148,2,val
148,3,train
148,4,train
1490,0,train
1490,1,train
1490,2,train
1490,3,train
1490,4,val
1491,0,val
1491,1,train
1491,2,train
1491,3,train
1491,4,train
1492,0,train
1492,1,train
1492,2,train
1492,3,val
1492,4,train
1493,0,train
1493,1,train
1493,2,val
1493,3,train
1493,4,train
1494,0,val
1494,1,train
1494,2,train
1494,3,train
1494,4,train
1495,0,train
1495,1,val
1495,2,train
1495,3,train
1495,4,train
1496,0,val
1496,1,train
1496,2,train
1496,3,train
1496,4,train
1497,0,train
1497,1,train
1497,2,train
1497,3,train
1497,4,val
1498,0,val
1498,1,train
1498,2,train
1498,3,train
1498,4,train
1499,0,train
1499,1,train
1499,2,val
1499,3,train
1499,4,train
149,0,train
149,1,val
149,2,train
149,3,train
149,4,train
14,0,train
14,1,train
14,2,train
14,3,train
14,4,val
1500,0,train
1500,1,train
1500,2,train
1500,3,val
1500,4,train
1501,0,train
1501,1,train
1501,2,train
1501,3,val
1501,4,train
1502,0,val
1502,1,train
1502,2,train
1502,3,train
1502,4,train
1503,0,train
1503,1,train
1503,2,train
1503,3,val
1503,4,train
1504,0,train
1504,1,val
1504,2,train
1504,3,train
1504,4,train
1505,0,train
1505,1,train
1505,2,val
1505,3,train
1505,4,train
1506,0,val
1506,1,train
1506,2,train
1506,3,train
1506,4,train
1507,0,val
1507,1,train
1507,2,train
1507,3,train
1507,4,train
1508,0,train
1508,1,train
1508,2,train
1508,3,val
1508,4,train
1509,0,train
1509,1,val
1509,2,train
1509,3,train
1509,4,train
150,0,train
150,1,val
150,2,train
150,3,train
150,4,train
1510,0,train
1510,1,train
1510,2,train
1510,3,val
1510,4,train
1511,0,val
1511,1,train
1511,2,train
1511,3,train
1511,4,train
1512,0,train
1512,1,train
1512,2,train
1512,3,val
1512,4,train
1513,0,train
1513,1,val
1513,2,train
1513,3,train
1513,4,train
1514,0,train
1514,1,train
1514,2,val
1514,3,train
1514,4,train
1515,0,train
1515,1,train
1515,2,train
1515,3,val
1515,4,train
1516,0,val
1516,1,train
1516,2,train
1516,3,train
1516,4,train
1517,0,val
1517,1,train
1517,2,train
1517,3,train
1517,4,train
1518,0,val
1518,1,train
1518,2,train
1518,3,train
1518,4,train
1519,0,train
1519,1,val
1519,2,train
1519,3,train
1519,4,train
151,0,train
151,1,train
151,2,train
151,3,val
151,4,train
1520,0,val
1520,1,train
1520,2,train
1520,3,train
1520,4,train
1521,0,train
1521,1,train
1521,2,val
1521,3,train
1521,4,train
1522,0,train
1522,1,train
1522,2,train
1522,3,train
1522,4,val
1523,0,train
1523,1,val
1523,2,train
1523,3,train
1523,4,train
1524,0,train
1524,1,val
1524,2,train
1524,3,train
1524,4,train
1525,0,train
1525,1,train
1525,2,train
1525,3,train
1525,4,val
1526,0,val
1526,1,train
1526,2,train
1526,3,train
1526,4,train
1527,0,train
1527,1,val
1527,2,train
1527,3,train
1527,4,train
1528,0,train
1528,1,train
1528,2,train
1528,3,train
1528,4,val
1529,0,train
1529,1,train
1529,2,train
1529,3,train
1529,4,val
152,0,train
152,1,val
152,2,train
152,3,train
152,4,train
1530,0,train
1530,1,val
1530,2,train
1530,3,train
1530,4,train
1531,0,train
1531,1,train
1531,2,val
1531,3,train
1531,4,train
1532,0,val
1532,1,train
1532,2,train
1532,3,train
1532,4,train
1533,0,train
1533,1,train
1533,2,val
1533,3,train
1533,4,train
1534,0,train
1534,1,train
1534,2,val
1534,3,train
1534,4,train
1535,0,train
1535,1,val
1535,2,train
1535,3,train
1535,4,train
1536,0,train
1536,1,train
1536,2,val
1536,3,train
1536,4,train
1537,0,val
1537,1,train
1537,2,train
1537,3,train
1537,4,train
1538,0,val
1538,1,train
1538,2,train
1538,3,train
1538,4,train
1539,0,train
1539,1,train
1539,2,train
1539,3,train
1539,4,val
153,0,train
153,1,val
153,2,train
153,3,train
153,4,train
1540,0,val
1540,1,train
1540,2,train
1540,3,train
1540,4,train
1541,0,train
1541,1,train
1541,2,val
1541,3,train
1541,4,train
1542,0,train
1542,1,train
1542,2,val
1542,3,train
1542,4,train
1543,0,train
1543,1,train
1543,2,val
1543,3,train
1543,4,train
1544,0,train
1544,1,train
1544,2,train
1544,3,train
1544,4,val
1545,0,train
1545,1,train
1545,2,val
1545,3,train
1545,4,train
1546,0,train
1546,1,train
1546,2,train
1546,3,train
1546,4,val
1547,0,train
1547,1,train
1547,2,val
1547,3,train
1547,4,train
1548,0,train
1548,1,val
1548,2,train
1548,3,train
1548,4,train
1549,0,train
1549,1,train
1549,2,train
1549,3,val
1549,4,train
154,0,train
154,1,train
154,2,train
154,3,train
154,4,val
1550,0,train
1550,1,val
1550,2,train
1550,3,train
1550,4,train
1551,0,val
1551,1,train
1551,2,train
1551,3,train
1551,4,train
1552,0,val
1552,1,train
1552,2,train
1552,3,train
1552,4,train
1553,0,train
1553,1,train
1553,2,val
1553,3,train
1553,4,train
1554,0,train
1554,1,train
1554,2,train
1554,3,val
1554,4,train
1555,0,train
1555,1,train
1555,2,train
1555,3,train
1555,4,val
1556,0,val
1556,1,train
1556,2,train
1556,3,train
1556,4,train
1557,0,train
1557,1,train
1557,2,val
1557,3,train
1557,4,train
1558,0,train
1558,1,train
1558,2,train
1558,3,val
1558,4,train
1559,0,train
1559,1,train
1559,2,train
1559,3,val
1559,4,train
155,0,train
155,1,train
155,2,train
155,3,val
155,4,train
1560,0,train
1560,1,train
1560,2,val
1560,3,train
1560,4,train
1561,0,train
1561,1,val
1561,2,train
1561,3,train
1561,4,train
1562,0,train
1562,1,train
1562,2,train
1562,3,train
1562,4,val
1563,0,train
1563,1,train
1563,2,val
1563,3,train
1563,4,train
1564,0,val
1564,1,train
1564,2,train
1564,3,train
1564,4,train
1565,0,train
1565,1,train
1565,2,val
1565,3,train
1565,4,train
1566,0,train
1566,1,val
1566,2,train
1566,3,train
1566,4,train
1567,0,val
1567,1,train
1567,2,train
1567,3,train
1567,4,train
1568,0,train
1568,1,train
1568,2,val
1568,3,train
1568,4,train
1569,0,train
1569,1,train
1569,2,train
1569,3,train
1569,4,val
156,0,train
156,1,val
156,2,train
156,3,train
156,4,train
1570,0,train
1570,1,train
1570,2,val
1570,3,train
1570,4,train
1571,0,val
1571,1,train
1571,2,train
1571,3,train
1571,4,train
1572,0,train
1572,1,val
1572,2,train
1572,3,train
1572,4,train
1573,0,val
1573,1,train
1573,2,train
1573,3,train
1573,4,train
1574,0,val
1574,1,train
1574,2,train
1574,3,train
1574,4,train
1575,0,train
1575,1,train
1575,2,train
1575,3,val
1575,4,train
1576,0,val
1576,1,train
1576,2,train
1576,3,train
1576,4,train
1577,0,val
1577,1,train
1577,2,train
1577,3,train
1577,4,train
1578,0,train
1578,1,val
1578,2,train
1578,3,train
1578,4,train
1579,0,val
1579,1,train
1579,2,train
1579,3,train
1579,4,train
157,0,train
157,1,val
157,2,train
157,3,train
157,4,train
1580,0,train
1580,1,train
1580,2,train
1580,3,val
1580,4,train
1581,0,train
1581,1,train
1581,2,train
1581,3,train
1581,4,val
1582,0,train
1582,1,train
1582,2,train
1582,3,train
1582,4,val
1583,0,val
1583,1,train
1583,2,train
1583,3,train
1583,4,train
1584,0,train
1584,1,val
1584,2,train
1584,3,train
1584,4,train
1585,0,train
1585,1,train
1585,2,train
1585,3,train
1585,4,val
1586,0,train
1586,1,val
1586,2,train
1586,3,train
1586,4,train
1587,0,train
1587,1,val
1587,2,train
1587,3,train
1587,4,train
1588,0,train
1588,1,train
1588,2,val
1588,3,train
1588,4,train
1589,0,train
1589,1,train
1589,2,train
1589,3,train
1589,4,val
158,0,train
158,1,train
158,2,train
158,3,val
158,4,train
1590,0,train
1590,1,train
1590,2,train
1590,3,train
1590,4,val
1591,0,train
1591,1,train
1591,2,train
1591,3,val
1591,4,train
1592,0,train
1592,1,train
1592,2,val
1592,3,train
1592,4,train
1593,0,train
1593,1,val
1593,2,train
1593,3,train
1593,4,train
1594,0,train
1594,1,train
1594,2,train
1594,3,val
1594,4,train
1595,0,train
1595,1,train
1595,2,train
1595,3,train
1595,4,val
1596,0,train
1596,1,train
1596,2,train
1596,3,val
1596,4,train
1597,0,train
1597,1,train
1597,2,train
1597,3,val
1597,4,train
1598,0,train
1598,1,train
1598,2,train
1598,3,val
1598,4,train
1599,0,train
1599,1,train
1599,2,train
1599,3,train
1599,4,val
159,0,train
159,1,train
159,2,train
159,3,train
159,4,val
15,0,val
15,1,train
15,2,train
15,3,train
15,4,train
1600,0,train
1600,1,train
1600,2,train
1600,3,train
